Link to Post,Source,Comments,Labels,processed_comments
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,"Demander non.....EXIGER et fou li en detention pu detroi zour....ici nu p pliyyy nu en 4 pr respecter bn mesures et pu ki nou truvv 1 bonne issu a ca vovid la..missie gran mari p fer li...
B li pa en tord li.trop gagn privilege aster li croir ki tt dimoun pu dir li amen....
Et en.plis li positif...ou p met la vie lezot dimoun en danger...",0,demander non exiger fou detention pu detroi zour ici nou pliyyy nou  pr respecter bn mesures pu ki nous truvv bonne issu ca vovid missie gran mari tord trop gagn privilege aster croir ki tt dimoun pu dir amen plis positif met vie lezot dimoun danger
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Fou sa endent doh kan li kumances voir bien claire lerla à gueT ki pou fer are li corona p fer li derésoner,0,fou endent doh kan kumances voir byin claire lerla  guet ki ar covid dersoner
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Bisin cancel so work permit .un point c tou .retourn li so pays . Pas mank dimun ki chomeur ici.,0,bisin cancel work permit point c tou retourn pays mank dimoun ki chomeur ici
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,"Reena D Aulleear exactement,,",0,reena aulleear exactement
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,"La plupart du temps,bane dimoune récalcitrant avec les autorités zot ena zot dimoune en haut lieu ki protège zot.kitfois medecin la risqué gagne problème tout et l'autre phénomène pou aller gaiement so la case sans oken problème",0,plupart du temps bane dimoun rcalcitrant avek les autorits ena dimoun haut lieu ki protge kitfois medecin risqu gagne problme tou liki autre phnomne aller gaiement case sans oken problme
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Li croire li dan linde,0,croire linde
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Roffur El Standley Boug la enn Indien!!,0,roffur el standley boug indien
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Roffur El Standley on en a parlé dans un autre article ce matin. Le père a refusé la quarantaine alors que sa famille est malade. Faudré n haut gradé medical ine tom dan so lipied.,0,roffur el standley on parl autre article ce matin pre refus quarantaine alors que famille est malade faudr haut grad medical ine tom lipied
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,"Li prend li pou ki li hein.fr li comprend li dans moris la.swive nous protocole,sinon byebye.deporte li.",1,prend ki hein comprend moris swive nous protocole sinon byebye deporte
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Retourn sa dan so pays do. Zte declare pli xtra sa bane la.,1,retourn pays do zte declare pli xtra bane
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,"C'est certain que les personnes n'aiment pas être considérée comme des pestiférés,ce n'est que le covid ,dangereux bien évidemment pour certains.Mais ?",0,c est certain que les personnes aiment tre considre comme des pestifrs ce est que covid dangereux byin videmment certains mai
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Bizi agir la loi contre li.,0,bizi agir loi contre
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Malheur et ils ont contaminé combien de personnes à eux deux père et son enfant ???,0,malheur ils ont contamin combien personnes  eux deux pre son enfant
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,"Qui Conner par li meme so zenfant fine attrape virus la et li fine amene c,a dans l'ecole maternelle la . Who knows .?",0,ki conner par mem zenfant finn attrape virus finn amene c liki ecole maternelle who knows
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Bour sa lor n rado fer sa alle,1,bour lor rado alle
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,"Si dimoune ti malade so parent pas ti pou recalcitrant, bane bajas !!!!",0,dimoun malade parent recalcitrant bane bajas
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,"Sa ki li doc. Congrats 👏 e ene travail bien fait. Si pa ti pu persister, ti pu ena ene positif popom partou",0,ki doc congrats travail byin fait pu persister pu ena positif popom partou
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Bour li dehors. Recalcitrant kkl lq. Bizin bour li lor lile Plate tout seul gopia la,1,bour dehors recalcitrant kaka lq bizin bour lor lile plate tou seul gopia
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Bour li dans cachot matelot. La loi severe lors la,0,bour cachot matelot loi severe lors
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Bizin bez calot fr compren sa kaliT con la..,1,bizin bez kalot compren kalit gopia
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Qui li zottes fou dans Maurice li ti croire li l'Inde li oule déjà faire mari zottes même ine amène virus Maurice quand ine amène vaccin ti peu trouver zottes Perna masque quarantaine zottes pas fine faire couma pas oule gagné covid acheter peu cachite sûrement ena plus qu'a,1,ki zottes fou moris croire liki inde oule dj mari zottes mme ine amne virus moris quand ine amne vasin peu trouver zottes perna masque quarantaine zottes finn kuma oule gagn covid acheter peu cachite srement ena plus qu
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Deporte li l'inde,1,deporte liki inde
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Envoy li dan so pay pa les li propage maladie la,1,envoy pay les propage maladie
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Qui p attane pu donne sa boug la so l'amane??? En plus li positif aster la ki li alle en quanrantaine. L'esprit napa. Si li pas envi conforme li meme ek la lois Maurice b dire li retourne l'Inde si coumsa. Ici nous p puni dans lakaz dimoune p mort de faim p perdi travaye a cause confinement li li p fer so zess!! Foufff,0,ki attane pu donne boug liki amane plus positif aster ki alle quanrantaine liki esprit napa envi conforme mem lois moris dire retourne liki inde coumsa ici nous puni lakaz dimoun mor faim perdi travaye cause confinement zess foufff
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,"Laëticia Stricker eski premier ministre encore dans Maurice ,? zot pa trouve bizarre pa trouve li vine faire so bann commentaire lor la situation.",0,laticia stricker eski premier ministre encore moris trouve bizarre trouve vinn bann commentaire lor situation
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Iday Flore toulejour moi ek mo mari nou p dir sa,0,iday flore toulejour mwa mari nous dir
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,"Kan ou information la France tout le zour ou trouve Macron vine koze ,ici pa trouve ni premier ministre ni ministre de la repiblic",0,kan information france tou zour trouve macron vinn koze ici trouve ni premier ministre ni ministre repiblic
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Davishka Poonen ala ene lot bourik encre enplus li ti positif 😏,1,davishka poonen ala lot bourik encre enplus positif
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Anusha KD apres zte p demanD kot tou sa cas la p sorti 😤😤,0,anusha kd apres zte demand kot tou cas sorti
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Zongle 1 vaccin ek li.,0,zongle vasin
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Deport sa cabri la do!,1,deport cabri do
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Deporte li dans so pays💩,1,deporte pays
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Que des histoire pu ajouté lor la liste de la cantiter infecté,0,que des histoire pu ajout lor liste cantiter infect
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Met li a clef.....dan so la chambre,0,met clef chambre
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Sa ban men makro rent lor anse la raie en korom sovaz kom tou pa pu interact ar mauricien zot zenfan kuma sovaz ine fini apran sa pa pu zuer ar lezot. Very big ego and think they own the land but will get a good beating soon. Zot accapare laplage pu zouer petangue meme loto passer zot pa pu kiler. Maniere pena ditout it was my first time i was shocked not anymore next time different story 🤭😚,1,bann men makro rent lor anse raie korom sovaz kom tou pu interact ar mauricien zenfan kuma sovaz ine fini apran pu zuer ar lezot very big ego and think they own the land but will get good beating soon accapare laplage pu zouer petangue mem loto passer pu kiler maniere pena ditout it was my first time i was shocked not anymore next time different story
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Jensen Ramanjooloo bizin bour tou sa ban couyon la dehors. Nou si reste dehors mais nou comporte nou couma bizin. Ici pa fer maru mais laba la li so contraire. Couma pe aler la...proprietor pou vinn locataire.,1,jensen ramanjooloo bizin bour tou bann couyon dehors nous reste dehors mai nous comporte nous kuma bizin ici maru mai laba contraire kuma aler proprietor vinn locataire
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Gaby Devyll exact tone fini dir tou. To tand dir li com sa mais to pa trouver. Kan to realiser lerla to dir hee pa. Mo pa dir li mover mais kan mem si to ale ene place dangereux nu compran to comportement. Mais Dan moris lor la plage mem et ar moricien mem. B kifer to la? Casse zot ena mais kaliter la vie pena linde donc li bouze la mais fer gran bourgeois. Ala nu futur ici 🙏,0,gaby devyll exact tone fini dir tou to tand dir com mai to trouver kan to realiser lerla to dir hee dir mover mai kan mem to ale place dangereux nou compran to comportement mai moris lor plage mem ar moricien mem kifer to casse ena mai kaliter vie pena linde donc bouze mai gran bourgeois ala nou futur ici
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Jensen Ramanjooloo si ale coumsa bizin fer ene nettoyage.,0,jensen ramanjooloo ale coumsa bizin nettoyage
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Cancel so work permit. Met li dehors,0,cancel work permit met dehors
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,And the cocovid award goes to ....,0,and the cocovid award goes to
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Srti linde p vin fr Mari ici bour sa dehor do,1,srti linde vin mari ici bour dehor do
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Pa banla mem ti gagne payer pou al voter?,0,banla mem gagne payer al voter
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Deporte li dans so pays,1,deporte pays
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Li vinn fer mari ici dir li al dan so pays,0,vinn mari ici dir al pays
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Li plis mari ki mauricien li !! 😡😡 r combien dimoune line gne contact aster !,0,plis mari ki mauricien ar combien dimoun line gne contact aster
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Déporte sa l'inde ek so famille tou.,1,dporte liki inde famille tou
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,RETOURNE SA DANS LINDE KI LI FOU DANS MORIS,1,retourne linde ki fou moris
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Docteur la p fou contente ou fer ou travay pa ou ki pou vine dictee la loi,0,docteur fou contente travay ki vinn dictee loi
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Lin commence feel trop at home,0,lin commence feel trop at home
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Acoz 1 ban nimporte kumca parent negligen ki inoncen p soufer 😡,0,acoz bann nimporte kumca parent negligen ki inoncen soufer
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Bane sans compren ki declare cone tou...bachiara,1,bane sans compren ki declare cone tou batiara
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Fr li paye ene amande fort.,0,paye amande fort
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Bisin deporte li movais cabri la....ki li croire li dan l'Inde ici.....ene ban noire touni vine declare mari ici,1,bisin deporte movais cabri ki croire liki inde ici bann noire touni vinn declare mari ici
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Selfish!! Go Back to your country!!! Irresponsible ... alle faire ou zess dans ou pays!!!,1,selfish go back to your country irresponsible alle zess pays
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Dir moi ene coup ! Après zot p rode déconfiner 🤨,0,dir mwa coup aprs rode dconfiner
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Li pa allé ek sa bane délégué ti Vini la sa,0,all bane dlgu vini
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Tt sa la pas dire ?? Dan briefing covid. . Cuisinier zordi la oci pas dire ki en contact ek bane policier??,0,tt dire briefing covid cuisinier zordi oci dire ki contact bane policier
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Dans Maurice zenfant faire test pcr 🤔,0,moris zenfant test pcr
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Brinda Laballe Carpio ouii...throat swab pou enfant,0,brinda laballe carpio ouii throat swab enfant
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Bundhoo Neetu merci je connais pas en France on teste pas les enfants,0,bundhoo neetu merci je connais france on teste les enfants
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Brinda Laballe Carpio Maurice ouiii,0,brinda laballe carpio moris ouiii
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Poster li 1 aller sans retour dans so pays. LI va gueter si li envie fer mari la bas. Entre temps li capave ine contamine lezot sa ki chagrinant.,0,poster aller sans retour pays va gueter envie mari bas entre temps capave ine contamine lezot ki chagrinant
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Met la vie mauricien en danger nirporte la . Bizin faire li paye ene gros penalty.,0,met vie mauricien danger nirporte bizin paye gros penalty
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Tout de suite ti bizin deport li dans so pays,1,tou suite bizin deport pays
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,fami minis prince sa? kit fois li ci senti li royauté,0,fami minis prince kit fois ci senti royaut
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Li ti Coir li dans linde la,1,coir linde
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Banne Indien pe prend Maurice pour zot..... cabri dans l'Inde et banne etrangers fini envahir nous..... bien chagrinant pour nous L'île Maurice,1,bann indien prend moris cabri liki inde bann etrangers fini envahir nous byin chagrinant nous liki le moris
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Nous ti kapave connais ki date line faire so test svp..,0,nous kapave connais ki date line test svp
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Ti ena minis cabri linde ti p promener dan moris PA TI MEM AL DAN 40 ENE lerla okene doktèr bachara pa Ti truver ki li dangereux lerla.,1,ena minis cabri linde promener moris mem al  lerla okene doktr bachara truver ki dangereux lerla
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,B sa bne vip kine vne dan paye pne fr quarantain narien ki sanction pou zot hein....,0,bne vip kine vne paye pne quarantain narien ki sanction hein
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,ta boure sa deor do ale faire mari dans bois cot to sorti là-bas,1,ta bour deor do ale mari bois cot to sorti l bas
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Tous ban minis qui in gagne action avec ban indien qui ti vine moris la bizin ale dan isoleman,0,tous bann minis ki finn gagne action avek bann indien ki vinn moris bizin ale isoleman
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,E si li mem patien zero la 😱,0,mem patien zero
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Zoro not zero,0,zoro not zero
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,BLD. Kifer li zot pas fermé li ? Mauriciens selmnt zot pu fermé,1,bour kifer ferm mauriciens selmnt pu ferm
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Pfff irresponsable bizinfer li paye ene amende,0,pfff irresponsable bizinfer paye amende
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Kifer pa al are li???,0,kifer al ar
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Foutaise de guerre! Fou et irresponsable?,1,foutaise guerre fou irresponsable
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,"Amen li crocodile park
Zet li dan bassin crocodile",0,amen crocodile park zet bassin crocodile
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,re avoye li kot li srti laba,1,re avoye kot srti laba
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,B Corona la Sen foi la PA p touye dimune ni p vine grav nenier eski Corona mem ca🤔🤔,0,covid sen foi mor dimoun ni vinn grav nenier eski covid mem ca
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,What? Ki li gagne? Tro spesial?,0,what ki gagne tro spesial
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Pas renouveler so work permit.,0,renouveler work permit
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Retourne sa ct Modi do..p penC pu vine fr serie 18h30 ici. Boufon,1,retourne ct modi do penc pu vinn serie h ici bouffon
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Bisin coumence casse f...cumsa mem...avec zot consent form...crime contre humaniter...crime contre vieux dimoune ki pas cone lire...et aster coner ki mauricien ene banne peuple pli imbecile de la planete...,1,bisin coumence casse fesse cumsa mem avek consent form crime contre humaniter crime contre vieux dimoun ki cone lire aster coner ki mauricien bann peuple pli imbecile planete
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Go back to your country ugly kkl,1,go back to your country ugly kaka
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Uckiah Anushka lire sa,0,uckiah anushka lire
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Égoïste!😡😡,0,goste
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,BLD,1,bour
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Bld,1,bour
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Deporte ha do,1,deporte ha do
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Boeuf!,0,boeuf
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Bour li dhor.,1,bour dhor
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Bravo cher confrere,0,bravo cher confrere
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Si irresponsable comme u vraie citoyen...,0,irresponsable comme u vraie citoyen
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Cocovid recalcitrant,0,cocovid recalcitrant
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Medecin la pa fine kass oken paké,0,medecin finn kass oken pak
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Prisha Poonam Salabeea pas moi sa.,0,prisha poonam salabeea mwa
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Tom Dick Harry mo p dire toi lire article la,0,tom dick harry dire twa lire article
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,O no,0,o no
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Zot kroir moris pou zot...lorla zot arogant,0,kroir moris lorla arogant
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Deportr sa lkisomm la!!!!,1,deportr lkisomm
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Bizin deport li,1,bizin deport
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,CHATWA??????,0,chatwa
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Le fameux medecin surement ..,0,fameux medecin surement
https://m.facebook.com/story.php?story_fbid=10159327255709540&id=100761789539&anchor_composer=false&__tn__=%2AW-R,Lexpress,Li li fer zeste nou nou penalisé,0,zeste nous nous penalis
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,"Ena bezer pu allé reconnaître zot la tou p Ressemble, me lor zot battement ek zot hauteur pu distinguer r zot savatte plus longue ki zot li pied la 😁",1,ena bezer pu all reconnatre tou ressemble me lor battement hauteur pu distinguer ar savatte plus longue ki pied
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Bella Donna Kan zot kozer... Zot la tete tous Le temp bouger,1,bella donna kan kozer tete tous temp bouger
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,"Yaved Khan
Monn blier mentioner ☝️ zot cheveux ene Tonn lor zot la tête 🤣",1,yaved khan monn blier mentioner cheveux tonn lor tte
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Bella Donna pauvre conne! Jamais vu autant d’imbécillité. Tiabon ene zour to retrouve toi p mete savatte plis longue ki to lipied. En tout cas c’est ki mo souhaite toi.,1,bella donna pauvre gopia jamais vu autant imbcillit tiabon zour to retrouve twa mete savatte plis longue ki to lipied tou cas c est ki souhaite twa
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Veux dire six Mauriciens ti chomeurs la......cot Mauriciens toi bizin gagne travaille ....Zot Bangladeshi et Indien pe envahir partout....Partout ...ziska un mechanicien moto dans Q.Bornes. fine amène Bangladeshi pour travaille ....alors.. Mauriciens toì pas gagne travaille. ENFIN.....very good ...un jour toi zenfants Mauricien pour vine locataire fans to propre pays. Chomeurs pour faire ravage.,1,veux dire six mauriciens chomeurs cot mauriciens twa bizin gagne travaille bangladeshi indien envahir partout partout ziska mechanicien moto fesse bornes finn amne bangladeshi travaille alors mauriciens to gagne travaille enfin very good jour twa zenfants mauricien vinn locataire fans to propre pays chomeurs ravage
